@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC

@DATA
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree605posib.wcnf,1,1,0.66149
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree610p.wcnf,1,0.66667,0.6599
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree615p.wcnf,1,0.66667,0.65978
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree620p.wcnf,1,0.66667,0.66175
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree625p.wcnf,1,0.66667,0.66225
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree630p.wcnf,1,0.66667,0.66262
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree705p.wcnf,1,0.66667,0.65961
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree705posib.wcnf,1,1,0.66076
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree710p.wcnf,1,0.66667,0.66114
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree715p.wcnf,1,0.66667,0.66212
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree720p.wcnf,1,0.66667,0.66325
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree725p.wcnf,1,0.66667,0.66375
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree730p.wcnf,1,0.66667,0.66517
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree805p.wcnf,1,0.66667,0.65792
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree805posib.wcnf,1,1,0.65852
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree810p.wcnf,1,0.66667,0.65931
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree815p.wcnf,1,0.66667,0.66099
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree820p.wcnf,1,0.66667,0.66225
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree825p.wcnf,1,0.66667,0.66387
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree830p.wcnf,1,0.66667,0.66471
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree905p.wcnf,1,0.66667,0.66099
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree905posib.wcnf,1,1,0.66239
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree910p.wcnf,1,0.66667,0.66245
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree915p.wcnf,1,0.66667,0.66387
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree920p.wcnf,1,0.66667,0.66423
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree925p.wcnf,1,0.66667,0.66517
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree930p.wcnf,1,0.66667,0.6658
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree1001p.wcnf,1,0.71429,0.67098
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree1001posib.wcnf,1,1,0.67128
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree101p.wcnf,1,0.71429,0.66809
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree101posib.wcnf,1,1,0.66831
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree201p.wcnf,1,0.71429,0.67094
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree201posib.wcnf,1,1,0.67108
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree301p.wcnf,1,0.71429,0.67131
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree301posib.wcnf,1,1,0.67184
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree401p.wcnf,1,0.71429,0.66936
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree401posib.wcnf,1,1,0.66962
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree501p.wcnf,1,0.71429,0.67035
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree501posib.wcnf,1,1,0.67068
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree601p.wcnf,1,0.71429,0.66936
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree601posib.wcnf,1,1,0.66948
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree701p.wcnf,1,0.71429,0.67098
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree701posib.wcnf,1,1,0.67126
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree801p.wcnf,1,0.71429,0.67286
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree801posib.wcnf,1,1,0.6731
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree901p.wcnf,1,0.71429,0.66918
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree901posib.wcnf,1,1,0.6695
benchmarks/pms_industrial/pbo-routing/normalized-s3-3-3-1pb.wcnf,1,0.66667,0.64211
benchmarks/pms_industrial/pbo-routing/normalized-s3-3-3-2pb.wcnf,1,1,0.63221
benchmarks/pms_industrial/pbo-routing/normalized-s3-3-3-3pb.wcnf,1,0.66667,0.63831
benchmarks/pms_industrial/pbo-routing/normalized-s3-3-3-4pb.wcnf,1,1,0.63977
benchmarks/pms_industrial/pbo-routing/normalized-s3-3-3-5pb.wcnf,1,1,0.63813
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-10pb.wcnf,1,0.66667,0.62539
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-1pb.wcnf,1,0.66667,0.6316
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-2pb.wcnf,1,1,0.63213
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-3pb.wcnf,1,0.66667,0.63328
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-4pb.wcnf,1,1,0.63015
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-5pb.wcnf,1,0.66667,0.63037
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-6pb.wcnf,1,1,0.6331
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-7pb.wcnf,1,0.66667,0.63158
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-8pb.wcnf,1,0.66667,0.65269
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-9pb.wcnf,1,0.66667,0.62623
benchmarks/pms_industrial/protein_ins/1bpi_.2knt_.g.wcnf.t.wcnf,1,0.00262,198.39929
benchmarks/pms_industrial/protein_ins/1bpi_.5pti_.g.wcnf.t.wcnf,1,0.00142,232.81572
benchmarks/pms_industrial/protein_ins/1knt_.1bpi_.g.wcnf.t.wcnf,1,0.00205,201.78728
benchmarks/pms_industrial/protein_ins/1knt_.2knt_.g.wcnf.t.wcnf,1,0.0041,158.93924
benchmarks/pms_industrial/protein_ins/1knt_.5pti_.g.wcnf.t.wcnf,1,0.00256,192.86029
benchmarks/pms_industrial/protein_ins/1vii_.1cph_.g.wcnf.t.wcnf,1,0.01087,31.56678
benchmarks/pms_industrial/protein_ins/2knt_.5pti_.g.wcnf.t.wcnf,1,0.00258,183.46304
benchmarks/pms_industrial/protein_ins/3ebx_.1era_.g.wcnf.t.wcnf,1,0.00105,206.32907
benchmarks/pms_industrial/protein_ins/3ebx_.6ebx_.g.wcnf.t.wcnf,1,0.00154,161.86826
benchmarks/pms_industrial/protein_ins/6ebx_.1era_.g.wcnf.t.wcnf,1,0.00219,154.13441
benchmarks/pms_industrial/protein_ins/p1.wcnf.t.wcnf,1,0.00262,198.39929
benchmarks/pms_industrial/protein_ins/sandiaprotein.g.wcnf.t.wcnf,1,0.00287,193.57349
