@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC
@ATTRIBUTE vcg_var_max NUMERIC

@DATA
benchmarks/pms_industrial/bcp-syn/normalized-prom2.pi.wcnf,1,0.55329,0.00446,0.00028,0.00474
benchmarks/pms_industrial/bcp-syn/normalized-prom2.r.wcnf,1,0.55104,0.00449,0.00028,0.00477
benchmarks/pms_industrial/bcp-syn/normalized-rd73.b.wcnf,1,0.30164,0.21148,0,0.21148
benchmarks/pms_industrial/bcp-syn/normalized-rd84.b.wcnf,1,0.22521,0.17739,0.0007,0.17808
benchmarks/pms_industrial/bcp-syn/normalized-ricks.r.wcnf,1,0.88021,0.07812,0,0.07812
benchmarks/pms_industrial/bcp-syn/normalized-rot.b.wcnf,1,0.46385,0.07231,0,0.07231
benchmarks/pms_industrial/bcp-syn/normalized-sao2.b.wcnf,1,0.40909,0.13352,0,0.13352
benchmarks/pms_industrial/bcp-syn/normalized-saucier.r.wcnf,1,0.98165,0.01012,0.00016,0.01028
benchmarks/pms_industrial/bcp-syn/normalized-test1.r.wcnf,1,0.67372,0.00891,0,0.00891
benchmarks/pms_industrial/bcp-syn/normalized-test4.pi.wcnf,1,0.78098,0.00794,0.00046,0.00839
benchmarks/pms_industrial/circuit-trace-compaction/ctrl.wcnf,1,0.68114,0.00473,0,0.00473
benchmarks/pms_industrial/circuit-trace-compaction/mrisc_mem2wire.wcnf,1,0.63282,0.00868,0,0.00868
benchmarks/pms_industrial/circuit-trace-compaction/spi.wcnf,1,0.6539,0.00189,0,0.00189
benchmarks/pms_industrial/circuit-trace-compaction/sudoku.wcnf,1,0.58193,0.00325,0,0.00325
benchmarks/pms_industrial/haplotype-assembly/splitedReads_0.matrix.wcnf,1,0.66566,0.00342,0.00008,0.0035
benchmarks/pms_industrial/haplotype-assembly/splitedReads_137.matrix.wcnf,1,0.64606,0.00201,0.00011,0.00212
benchmarks/pms_industrial/haplotype-assembly/splitedReads_158.matrix.wcnf,1,0.64828,0.00138,0.00008,0.00146
benchmarks/pms_industrial/haplotype-assembly/splitedReads_160.matrix.wcnf,1,0.6473,0.00122,0.00007,0.00128
benchmarks/pms_industrial/haplotype-assembly/splitedReads_18.matrix.wcnf,1,0.64629,0.00178,0.00009,0.00188
benchmarks/pms_industrial/haplotype-assembly/splitedReads_414.matrix.wcnf,1,0.6438,0.00174,0.00009,0.00183
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1005p.wcnf,1,0.7473,0.00248,0.00012,0.0026
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1010p.wcnf,1,0.74761,0.00248,0.00012,0.00259
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1015p.wcnf,1,0.74823,0.00247,0.00012,0.00259
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1020p.wcnf,1,0.74855,0.00247,0.00012,0.00258
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1025p.wcnf,1,0.74963,0.00245,0.00011,0.00257
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1030p.wcnf,1,0.75115,0.00243,0.00011,0.00255
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree110p.wcnf,1,0.74571,0.0025,0.00012,0.00262
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree115p.wcnf,1,0.74635,0.00249,0.00012,0.00261
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree120p.wcnf,1,0.74745,0.00248,0.00012,0.0026
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree125p.wcnf,1,0.74792,0.00247,0.00012,0.00259
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree130p.wcnf,1,0.74839,0.00247,0.00012,0.00258
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree210p.wcnf,1,0.74666,0.00249,0.00012,0.00261
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree215p.wcnf,1,0.74823,0.00247,0.00012,0.00259
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree220p.wcnf,1,0.74963,0.00245,0.00011,0.00257
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree225p.wcnf,1,0.74993,0.00245,0.00011,0.00256
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree230p.wcnf,1,0.75039,0.00244,0.00011,0.00256
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree305p.wcnf,1,0.74459,0.00251,0.00012,0.00263
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree310p.wcnf,1,0.74555,0.0025,0.00012,0.00262
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree315p.wcnf,1,0.74635,0.00249,0.00012,0.00261
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree320p.wcnf,1,0.74651,0.00249,0.00012,0.00261
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree325p.wcnf,1,0.74698,0.00249,0.00012,0.0026
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree330p.wcnf,1,0.74761,0.00248,0.00012,0.00259
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree405p.wcnf,1,0.74651,0.00249,0.00012,0.00261
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree405posib.wcnf,1,0.749,0.0026,0.00004,0.00264
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree410p.wcnf,1,0.74761,0.00248,0.00012,0.00259
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree415p.wcnf,1,0.74777,0.00248,0.00012,0.00259
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree420p.wcnf,1,0.7487,0.00246,0.00012,0.00258
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree425p.wcnf,1,0.74932,0.00246,0.00012,0.00257
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree430p.wcnf,1,0.75009,0.00245,0.00011,0.00256
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree505p.wcnf,1,0.74651,0.00249,0.00012,0.00261
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree505posib.wcnf,1,0.75155,0.00263,0.00004,0.00267
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree510p.wcnf,1,0.74745,0.00248,0.00012,0.0026
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree515p.wcnf,1,0.74823,0.00247,0.00012,0.00259
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree520p.wcnf,1,0.74901,0.00246,0.00012,0.00258
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree525p.wcnf,1,0.74932,0.00246,0.00012,0.00257
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree530p.wcnf,1,0.75009,0.00245,0.00011,0.00256
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree605p.wcnf,1,0.74459,0.00251,0.00012,0.00263
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree605posib.wcnf,1,0.75208,0.00269,0.00004,0.00273
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree610p.wcnf,1,0.74523,0.00251,0.00012,0.00262
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree615p.wcnf,1,0.74507,0.00251,0.00012,0.00263
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree620p.wcnf,1,0.74698,0.00249,0.00012,0.0026
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree625p.wcnf,1,0.74745,0.00248,0.00012,0.0026
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree630p.wcnf,1,0.74777,0.00248,0.00012,0.00259
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree705p.wcnf,1,0.74491,0.00251,0.00012,0.00263
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree705posib.wcnf,1,0.74739,0.00262,0.00004,0.00266
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree710p.wcnf,1,0.74635,0.00249,0.00012,0.00261
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree715p.wcnf,1,0.7473,0.00248,0.00012,0.0026
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree720p.wcnf,1,0.74839,0.00247,0.00012,0.00258
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree725p.wcnf,1,0.74886,0.00246,0.00012,0.00258
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree730p.wcnf,1,0.75024,0.00245,0.00011,0.00256
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree805p.wcnf,1,0.74329,0.00253,0.00012,0.00265
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree805posib.wcnf,1,0.74572,0.00264,0.00004,0.00268
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree810p.wcnf,1,0.74459,0.00251,0.00012,0.00263
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree815p.wcnf,1,0.74619,0.0025,0.00012,0.00261
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree820p.wcnf,1,0.74745,0.00248,0.00012,0.0026
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree825p.wcnf,1,0.74901,0.00246,0.00012,0.00258
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree830p.wcnf,1,0.74978,0.00245,0.00011,0.00257
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree905p.wcnf,1,0.74619,0.0025,0.00012,0.00261
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree905posib.wcnf,1,0.7512,0.00263,0.00004,0.00267
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree910p.wcnf,1,0.74761,0.00248,0.00012,0.00259
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree915p.wcnf,1,0.74901,0.00246,0.00012,0.00258
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree920p.wcnf,1,0.74932,0.00246,0.00012,0.00257
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree925p.wcnf,1,0.75024,0.00245,0.00011,0.00256
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree930p.wcnf,1,0.75085,0.00244,0.00011,0.00255
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree1001p.wcnf,1,0.75725,0.00067,0.00002,0.00068
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree1001posib.wcnf,1,0.76217,0.0007,0.00001,0.0007
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree101p.wcnf,1,0.75418,0.00068,0.00002,0.00069
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree101posib.wcnf,1,0.75809,0.0007,0.00001,0.00071
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree201p.wcnf,1,0.75721,0.00067,0.00002,0.00068
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree201posib.wcnf,1,0.76114,0.00069,0.00001,0.0007
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree301p.wcnf,1,0.75777,0.00066,0.00002,0.00068
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree301posib.wcnf,1,0.76274,0.00069,0.00001,0.0007
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree401p.wcnf,1,0.75551,0.00067,0.00002,0.00069
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree401posib.wcnf,1,0.75943,0.0007,0.00001,0.00071
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree501p.wcnf,1,0.75678,0.00067,0.00002,0.00069
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree501posib.wcnf,1,0.76173,0.0007,0.00001,0.0007
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree601p.wcnf,1,0.75551,0.00067,0.00002,0.00069
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree601posib.wcnf,1,0.75942,0.0007,0.00001,0.0007
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree701p.wcnf,1,0.75725,0.00067,0.00002,0.00068
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree701posib.wcnf,1,0.76217,0.0007,0.00001,0.0007
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree801p.wcnf,1,0.75902,0.00066,0.00002,0.00068
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree801posib.wcnf,1,0.76496,0.00069,0.00001,0.0007
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree901p.wcnf,1,0.75538,0.00067,0.00002,0.00069
benchmarks/pms_industrial/pbo-mqc/nencdr/15tree901posib.wcnf,1,0.76131,0.00071,0.00001,0.00071
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1005p.wcnf,1,0.73844,0.0039,0.00024,0.00414
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1010p.wcnf,1,0.7387,0.0039,0.00024,0.00414
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1015p.wcnf,1,0.73921,0.00389,0.00024,0.00412
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1020p.wcnf,1,0.73947,0.00388,0.00024,0.00412
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1025p.wcnf,1,0.74035,0.00386,0.00024,0.0041
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree1030p.wcnf,1,0.7416,0.00383,0.00024,0.00407
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree110p.wcnf,1,0.73715,0.00393,0.00024,0.00417
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree115p.wcnf,1,0.73767,0.00392,0.00024,0.00416
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree120p.wcnf,1,0.73857,0.0039,0.00024,0.00414
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree125p.wcnf,1,0.73896,0.00389,0.00024,0.00413
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree130p.wcnf,1,0.73934,0.00388,0.00024,0.00412
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree210p.wcnf,1,0.73793,0.00391,0.00024,0.00415
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree215p.wcnf,1,0.73921,0.00389,0.00024,0.00412
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree220p.wcnf,1,0.74035,0.00386,0.00024,0.0041
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree225p.wcnf,1,0.7406,0.00385,0.00024,0.00409
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree230p.wcnf,1,0.74098,0.00385,0.00024,0.00408
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree305p.wcnf,1,0.73623,0.00395,0.00024,0.00419
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree310p.wcnf,1,0.73702,0.00393,0.00024,0.00418
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree315p.wcnf,1,0.73767,0.00392,0.00024,0.00416
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree320p.wcnf,1,0.7378,0.00392,0.00024,0.00416
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree325p.wcnf,1,0.73819,0.00391,0.00024,0.00415
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree330p.wcnf,1,0.7387,0.0039,0.00024,0.00414
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree405p.wcnf,1,0.7378,0.00392,0.00024,0.00416
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree405posib.wcnf,1,0.74074,0.00414,0.00006,0.0042
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree410p.wcnf,1,0.7387,0.0039,0.00024,0.00414
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree415p.wcnf,1,0.73883,0.00389,0.00024,0.00413
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree420p.wcnf,1,0.73959,0.00388,0.00024,0.00412
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree425p.wcnf,1,0.7401,0.00387,0.00024,0.0041
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree430p.wcnf,1,0.74073,0.00385,0.00024,0.00409
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree505p.wcnf,1,0.7378,0.00392,0.00024,0.00416
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree505posib.wcnf,1,0.74373,0.00418,0.00006,0.00424
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree510p.wcnf,1,0.73857,0.0039,0.00024,0.00414
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree515p.wcnf,1,0.73921,0.00389,0.00024,0.00412
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree520p.wcnf,1,0.73985,0.00387,0.00024,0.00411
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree525p.wcnf,1,0.7401,0.00387,0.00024,0.0041
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree530p.wcnf,1,0.74073,0.00385,0.00024,0.00409
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree605p.wcnf,1,0.73623,0.00395,0.00024,0.00419
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree605posib.wcnf,1,0.74501,0.00426,0.00006,0.00432
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree610p.wcnf,1,0.73676,0.00394,0.00024,0.00418
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree615p.wcnf,1,0.73663,0.00394,0.00024,0.00418
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree620p.wcnf,1,0.73819,0.00391,0.00024,0.00415
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree625p.wcnf,1,0.73857,0.0039,0.00024,0.00414
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree630p.wcnf,1,0.73883,0.00389,0.00024,0.00413
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree705p.wcnf,1,0.7365,0.00394,0.00024,0.00419
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree705posib.wcnf,1,0.73943,0.00417,0.00006,0.00423
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree710p.wcnf,1,0.73767,0.00392,0.00024,0.00416
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree715p.wcnf,1,0.73844,0.0039,0.00024,0.00414
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree720p.wcnf,1,0.73934,0.00388,0.00024,0.00412
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree725p.wcnf,1,0.73972,0.00387,0.00024,0.00411
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree730p.wcnf,1,0.74085,0.00385,0.00024,0.00409
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree805p.wcnf,1,0.73518,0.00397,0.00024,0.00422
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree805posib.wcnf,1,0.73804,0.0042,0.00006,0.00426
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree810p.wcnf,1,0.73623,0.00395,0.00024,0.00419
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree815p.wcnf,1,0.73754,0.00392,0.00024,0.00416
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree820p.wcnf,1,0.73857,0.0039,0.00024,0.00414
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree825p.wcnf,1,0.73985,0.00387,0.00024,0.00411
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree830p.wcnf,1,0.74047,0.00386,0.00024,0.00409
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree905p.wcnf,1,0.73754,0.00392,0.00024,0.00416
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree905posib.wcnf,1,0.74343,0.00418,0.00006,0.00425
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree910p.wcnf,1,0.7387,0.0039,0.00024,0.00414
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree915p.wcnf,1,0.73985,0.00387,0.00024,0.00411
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree920p.wcnf,1,0.7401,0.00387,0.00024,0.0041
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree925p.wcnf,1,0.74085,0.00385,0.00024,0.00409
benchmarks/pms_industrial/pbo-mqc/nlogencdr/10tree930p.wcnf,1,0.74135,0.00384,0.00024,0.00407
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree1001p.wcnf,1,0.75783,0.00122,0.00005,0.00127
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree1001posib.wcnf,1,0.76336,0.00128,0.00001,0.0013
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree101p.wcnf,1,0.75546,0.00124,0.00005,0.00128
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree101posib.wcnf,1,0.75988,0.00129,0.00001,0.00131
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree201p.wcnf,1,0.7578,0.00122,0.00005,0.00127
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree201posib.wcnf,1,0.76224,0.00128,0.00001,0.00129
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree301p.wcnf,1,0.75823,0.00122,0.00005,0.00126
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree301posib.wcnf,1,0.76385,0.00128,0.00001,0.00129
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree401p.wcnf,1,0.75648,0.00123,0.00005,0.00128
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree401posib.wcnf,1,0.76092,0.00129,0.00001,0.0013
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree501p.wcnf,1,0.75746,0.00122,0.00005,0.00127
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree501posib.wcnf,1,0.76306,0.00129,0.00001,0.0013
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree601p.wcnf,1,0.75648,0.00123,0.00005,0.00128
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree601posib.wcnf,1,0.76089,0.00129,0.00001,0.0013
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree701p.wcnf,1,0.75783,0.00122,0.00005,0.00127
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree701posib.wcnf,1,0.76334,0.00128,0.00001,0.0013
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree801p.wcnf,1,0.75919,0.00121,0.00005,0.00126
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree801posib.wcnf,1,0.76584,0.00128,0.00001,0.00129
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree901p.wcnf,1,0.75638,0.00123,0.00005,0.00128
benchmarks/pms_industrial/pbo-mqc/nlogencdr/15tree901posib.wcnf,1,0.76307,0.0013,0.00001,0.00131
benchmarks/pms_industrial/pbo-routing/normalized-s3-3-3-1pb.wcnf,1,0.5637,0.00617,0.00073,0.0069
benchmarks/pms_industrial/pbo-routing/normalized-s3-3-3-2pb.wcnf,1,0.55396,0.00489,0.00058,0.00547
benchmarks/pms_industrial/pbo-routing/normalized-s3-3-3-3pb.wcnf,1,0.56019,0.00546,0.00064,0.0061
benchmarks/pms_industrial/pbo-routing/normalized-s3-3-3-4pb.wcnf,1,0.56184,0.00579,0.00068,0.00647
benchmarks/pms_industrial/pbo-routing/normalized-s3-3-3-5pb.wcnf,1,0.56055,0.00546,0.00064,0.0061
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-10pb.wcnf,1,0.5224,0.0017,0.00017,0.00187
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-1pb.wcnf,1,0.52815,0.00217,0.00022,0.00239
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-2pb.wcnf,1,0.52864,0.00226,0.00023,0.00249
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-3pb.wcnf,1,0.52988,0.00226,0.00023,0.00249
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-4pb.wcnf,1,0.52688,0.00209,0.00021,0.0023
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-5pb.wcnf,1,0.52731,0.00201,0.0002,0.00221
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-6pb.wcnf,1,0.52938,0.00236,0.00024,0.00259
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-7pb.wcnf,1,0.52803,0.00217,0.00022,0.00239
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-8pb.wcnf,1,0.5487,0.00359,0.00036,0.00395
benchmarks/pms_industrial/pbo-routing/normalized-s4-4-3-9pb.wcnf,1,0.52351,0.0017,0.00017,0.00187
benchmarks/pms_industrial/protein_ins/1bpi_.2knt_.g.wcnf.t.wcnf,1,0.99997,0.00082,0.00015,0.00097
benchmarks/pms_industrial/protein_ins/1bpi_.5pti_.g.wcnf.t.wcnf,1,0.99998,0.0006,0.00018,0.00078
benchmarks/pms_industrial/protein_ins/1knt_.1bpi_.g.wcnf.t.wcnf,1,0.99998,0.00076,0.00018,0.00094
benchmarks/pms_industrial/protein_ins/1knt_.2knt_.g.wcnf.t.wcnf,1,0.99996,0.00112,0.00018,0.0013
benchmarks/pms_industrial/protein_ins/1knt_.5pti_.g.wcnf.t.wcnf,1,0.99997,0.00087,0.00018,0.00105
benchmarks/pms_industrial/protein_ins/1vii_.1cph_.g.wcnf.t.wcnf,1,0.999,0.00609,0.00709,0.01319
benchmarks/pms_industrial/protein_ins/2knt_.5pti_.g.wcnf.t.wcnf,1,0.99997,0.00089,0.00019,0.00108
benchmarks/pms_industrial/protein_ins/3ebx_.1era_.g.wcnf.t.wcnf,1,0.99998,0.00058,0.00035,0.00092
benchmarks/pms_industrial/protein_ins/3ebx_.6ebx_.g.wcnf.t.wcnf,1,0.99996,0.00084,0.00048,0.00132
benchmarks/pms_industrial/protein_ins/6ebx_.1era_.g.wcnf.t.wcnf,1,0.99996,0.00102,0.00038,0.0014
benchmarks/pms_industrial/protein_ins/p1.wcnf.t.wcnf,1,0.99997,0.00082,0.00015,0.00097
benchmarks/pms_industrial/protein_ins/sandiaprotein.g.wcnf.t.wcnf,1,0.99997,0.00087,0.00016,0.00103
